index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-06-18,28238.5,13.4,8.1984,0.0135701777076,119.26,13507.7475157,ARCA,
1,AABA US,2019-06-18,5899293.5,66.9,22.816,1.13914800698,34755.31,560.70181125,NASDAQ,
2,AAC US,2019-06-18,457489.0,0.7173,137.1712,1.07151419852,18.15,1339.53422075,NYSE,Healthcare-Services
3,AADR US,2019-06-18,5508.0,48.05,12.1856,0.145779583639,104.51,498.79836375,ARCA,
4,AAL US,2019-06-18,5321701.0,32.56,29.12,1.39532199809,14483.83,1030.392778,NASDAQ,Airlines
5,AAMC US,2019-06-18,4245.5,13.75,130.5408,1.12137498241,21.85,263.4149465,AMEX,Diversified Finan Serv
6,AAME US,2019-06-18,432.0,2.35,87.712,-0.268812023376,47.34,507.176028,NASDAQ,Insurance
7,AAN US,2019-06-18,489205.0,60.9,29.9456,1.18661676112,4121.56,178.86316525,NYSE,Commercial Services
8,AAOI US,2019-06-18,357952.0,8.87,47.3728,1.31947880506,176.86,337.6028515,NASDAQ,Electronics
9,AAON US,2019-06-18,75624.5,48.03,31.2768,1.42545343595,2503.1,148.34408,NASDAQ,Building Materials
10,AAPL US,2019-06-18,23032979.0,193.89,20.8448,1.44593622406,892102.43,365.67196725,NASDAQ,Computers
11,AAP US,2019-06-18,742783.0,151.74,24.4288,0.884214081426,10885.35,149.271708,NYSE,Retail
12,AAT US,2019-06-18,223299.5,47.36,20.8128,0.679561990672,2766.39,157.31015925,NYSE,REITS
13,AA US,2019-06-18,2902989.0,21.65,32.6464,1.14399530051,4016.83,488.23552,NYSE,Mining
14,AAU US,2019-06-18,208622.5,0.5339,64.352,0.038017746665,59.65,1606.17607925,AMEX,Mining
15,AAWW US,2019-06-18,262989.0,40.27,36.2176,1.29731691531,1041.05,155.12909025,NASDAQ,Transportation
16,AAXJ US,2019-06-18,941721.0,66.25,8.6592,0.693233242404,3895.5,1459.48630375,NASDAQ,
17,AAXN US,2019-06-18,739244.0,68.17,32.0896,1.19022383424,4030.72,177.70650025,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-06-18,1370474.5,18.73,10.8288,0.734052024449,40609.42,6873.657559,NYSE,Electronics
19,ABBV US,2019-06-18,3430168.5,78.65,19.3664,0.872635709559,116270.83,258.6170755,NYSE,Pharmaceuticals
20,ABCB US,2019-06-18,234737.0,37.8,26.048,1.04948633981,1798.72,151.5358145,NASDAQ,Banks
21,ABC US,2019-06-18,986866.0,85.34,23.1872,0.897762153532,17936.5,176.258554,NYSE,Pharmaceuticals
22,ABDC US,2019-06-18,29336.0,8.46,25.088,0.0794740674864,108.93,670.453812,NASDAQ,Investment Companies
23,ABEO US,2019-06-18,353354.5,5.37,53.1072,0.992028651383,264.0,578.02184325,NASDAQ,Biotechnology
24,ABEV US,2019-06-18,17108779.5,4.55,25.6576,0.711348755357,71559.13,151943.302247,NYSE,Beverages
25,ABG US,2019-06-18,95256.0,80.59,29.0496,0.764637447854,1563.75,118.66745825,NYSE,Retail
26,ABIL US,2019-06-18,70899.0,1.055,107.552,1.05613643649,8.48,2315.4754005,NASDAQ,Aerospace/Defense
27,ABIO US,2019-06-18,144092.0,6.4,126.4192,0.928202425262,9.05,346.8083685,NASDAQ,Biotechnology
28,ABMD US,2019-06-18,561411.0,256.15,39.968,1.65904206031,11558.7,136.8993485,NASDAQ,Healthcare-Products
29,ABM US,2019-06-18,416424.0,40.0,26.5728,0.917366592344,2654.31,206.49156825,NYSE,Commercial Services
30,ABR US,2019-06-18,1011468.5,12.33,18.8032,0.573301898648,1411.04,1836.15681875,NYSE,REITS
31,ABT US,2019-06-18,4151082.5,82.05,16.2368,1.02679088629,144751.07,337.68862575,NYSE,Healthcare-Products
32,ABTX US,2019-06-18,66171.5,32.9,29.6,0.92334055814,702.14,165.9415035,NASDAQ,Banks
33,AB US,2019-06-18,206241.5,28.98,21.2352,0.684782227387,2752.94,275.5360835,NYSE,Diversified Finan Serv
34,ABUS US,2019-06-18,347725.5,1.82,96.4736,0.508380974913,103.47,1627.7999065,NASDAQ,Biotechnology
35,ACAD US,2019-06-18,746850.0,25.42,41.5104,1.59573820637,3664.7,216.29082975,NASDAQ,Biotechnology
36,ACAMU US,2019-06-18,5590.0,10.0,2.752,-0.0048210962392,305.57,3433.1952075,NASDAQ,Holding Companies-Divers
37,ACA US,2019-06-18,379353.0,35.46,40.7296,0.645187859921,1714.46,211.95556875,NYSE,Engineering&Construction
38,ACBI US,2019-06-18,68659.5,17.1,27.2896,0.702755374635,412.18,179.38878175,NASDAQ,Banks
39,ACB US,2019-06-18,10010051.5,7.6,39.4816,1.60511575612,7707.16,18998.7324132,NYSE,Pharmaceuticals
40,ACCO US,2019-06-18,437698.0,7.66,32.5376,0.947340227234,782.0,735.423791,NYSE,Household Products/Wares
41,ACC US,2019-06-18,352783.0,47.41,15.6352,0.495152132803,6507.5,199.749623,NYSE,REITS
42,ACER US,2019-06-18,104038.0,16.99,76.0896,0.876921143332,171.38,235.97004775,NASDAQ,Biotechnology
43,ACES US,2019-06-18,2341.0,28.595,14.2656,0.112847205808,62.91,356.38326225,BATS,
44,ACGL US,2019-06-18,1268185.0,35.52,15.168,0.718922715248,14343.1,505.430113,NASDAQ,Insurance
45,ACHC US,2019-06-18,606013.5,34.0,35.008,1.12699174002,3015.84,193.333217,NASDAQ,Healthcare-Services
