index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-04-29,12643.0,12.845,6.112,-0.0475534007534,106.61,13267.358444,ARCA,
1,AABA US,2019-04-29,3378395.5,76.12,18.2784,1.17688553231,46091.29,755.66756525,NASDAQ,
2,AAC US,2019-04-29,217459.0,1.64,107.1232,1.85675160491,40.48,1676.98617275,NYSE,Healthcare-Services
3,AADR US,2019-04-29,9553.5,45.9778,9.952,0.163267739601,106.9,482.841359,ARCA,
4,AAL US,2019-04-29,3469793.5,33.06,25.856,1.11355844779,14706.25,756.651505,NASDAQ,Airlines
5,AAMC US,2019-04-29,243.0,26.15,97.6064,-0.157616108299,41.44,173.6323785,AMEX,Diversified Finan Serv
6,AAME US,2019-04-29,2129.0,2.53,82.9504,-0.399303676022,50.99,557.66468175,NASDAQ,Insurance
7,AAN US,2019-04-29,266275.5,57.06,38.5728,1.49916861738,3861.68,155.76174475,NYSE,Commercial Services
8,AAOI US,2019-04-29,556880.0,12.58,49.472,1.8729958031,250.2,371.84182425,NASDAQ,Electronics
9,AAON US,2019-04-29,103898.0,49.78,28.5376,1.81266703537,2592.1,163.24005275,NASDAQ,Building Materials
10,AAPL US,2019-04-29,19097081.0,204.3,15.4176,1.30652350981,963331.7,465.0098905,NASDAQ,Computers
11,AAP US,2019-04-29,782024.0,170.19,22.7008,0.958614534699,12205.61,146.2158685,NYSE,Retail
12,AAT US,2019-04-29,170215.5,46.52,15.9872,0.458615051342,2233.25,150.17119,NYSE,REITS
13,AA US,2019-04-29,4039694.5,26.91,32.2368,1.70846128339,4992.25,606.89624875,NYSE,Mining
14,AAU US,2019-04-29,89508.5,0.555,46.528,0.000834601135128,62.01,4728.57450475,AMEX,Mining
15,AAWW US,2019-04-29,157109.5,48.15,33.2224,1.62872259885,1244.78,162.7100735,NASDAQ,Transportation
16,AAXJ US,2019-04-29,806634.0,72.12,7.1424,0.765953011716,4543.56,2451.763183,NASDAQ,
17,AAXN US,2019-04-29,338068.5,62.86,29.5168,2.03050218713,3716.08,169.63224,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-04-29,1491976.5,20.52,9.9968,0.77206889561,44490.4,7093.32578775,NYSE,Electronics
19,ABBV US,2019-04-29,5367439.0,79.7,20.2688,1.11076301951,117809.73,339.3225055,NYSE,Pharmaceuticals
20,ABCB US,2019-04-29,175253.5,36.47,30.8544,1.51683309965,1735.44,133.12215925,NASDAQ,Banks
21,ABC US,2019-04-29,1249322.0,74.05,23.7376,1.24113958057,15631.21,207.0437055,NYSE,Pharmaceuticals
22,ABDC US,2019-04-29,52025.5,8.41,30.496,0.421712892999,108.28,699.53429325,NASDAQ,Investment Companies
23,ABEO US,2019-04-29,451054.0,8.15,56.4544,1.97204637314,391.96,393.1885725,NASDAQ,Biotechnology
24,ABEV US,2019-04-29,20081222.0,4.62,29.5424,0.894046074869,72658.01,134339.987124,NYSE,Beverages
